Year	Month	Day	Hour	Minute	DOY	TOD	DEC	Ta
2019	11	28	0	30	332	0.5	332.02083	5.69
2019	11	28	1	30	332	1.5	332.06250	6.21
2019	11	28	2	30	332	2.5	332.10417	6.39
2019	11	28	3	30	332	3.5	332.14583	6.19
2019	11	28	4	30	332	4.5	332.18750	6.26
2019	11	28	5	30	332	5.5	332.22917	6.09
2019	11	28	6	30	332	6.5	332.27083	5.75
2019	11	28	7	30	332	7.5	332.31250	5.12
2019	11	28	8	30	332	8.5	332.35417	6.14
2019	11	28	9	30	332	9.5	332.39583	7.14
2019	11	28	10	30	332	10.5	332.43750	8.09
2019	11	28	11	30	332	11.5	332.47917	9.15
2019	11	28	12	30	332	12.5	332.52083	9.46
2019	11	28	13	30	332	13.5	332.56250	9.87
2019	11	28	14	30	332	14.5	332.60417	9.59
2019	11	28	15	30	332	15.5	332.64583	9.49
2019	11	28	16	30	332	16.5	332.68750	9.10
2019	11	28	17	30	332	17.5	332.72917	8.46
2019	11	28	18	30	332	18.5	332.77083	7.93
2019	11	28	19	30	332	19.5	332.81250	7.20
2019	11	28	20	30	332	20.5	332.85417	6.34
2019	11	28	21	30	332	21.5	332.89583	4.90
2019	11	28	22	30	332	22.5	332.93750	-9999.00
2019	11	28	23	30	332	23.5	332.97917	-9999.00
2019	11	29	0	30	333	0.5	333.02083	-9999.00
2019	11	29	1	30	333	1.5	333.06250	-9999.00
2019	11	29	2	30	333	2.5	333.10417	-9999.00
2019	11	29	3	30	333	3.5	333.14583	-9999.00
2019	11	29	4	30	333	4.5	333.18750	-9999.00
2019	11	29	5	30	333	5.5	333.22917	-9999.00
2019	11	29	6	30	333	6.5	333.27083	-9999.00
2019	11	29	7	30	333	7.5	333.31250	-9999.00
2019	11	29	8	30	333	8.5	333.35417	-9999.00
2019	11	29	9	30	333	9.5	333.39583	7.47
2019	11	29	10	30	333	10.5	333.43750	8.35
2019	11	29	11	30	333	11.5	333.47917	9.24
2019	11	29	12	30	333	12.5	333.52083	9.95
2019	11	29	13	30	333	13.5	333.56250	10.41
2019	11	29	14	30	333	14.5	333.60417	10.67
2019	11	29	15	30	333	15.5	333.64583	10.48
2019	11	29	16	30	333	16.5	333.68750	9.22
2019	11	29	17	30	333	17.5	333.72917	8.33
2019	11	29	18	30	333	18.5	333.77083	6.96
2019	11	29	19	30	333	19.5	333.81250	6.21
2019	11	29	20	30	333	20.5	333.85417	5.62
2019	11	29	21	30	333	21.5	333.89583	6.04
2019	11	29	22	30	333	22.5	333.93750	5.94
2019	11	29	23	30	333	23.5	333.97917	5.83
2019	11	30	0	30	334	0.5	334.02083	5.99
2019	11	30	1	30	334	1.5	334.06250	6.07
2019	11	30	2	30	334	2.5	334.10417	4.81
2019	11	30	3	30	334	3.5	334.14583	4.15
2019	11	30	4	30	334	4.5	334.18750	4.21
2019	11	30	5	30	334	5.5	334.22917	4.09
2019	11	30	6	30	334	6.5	334.27083	4.45
2019	11	30	7	30	334	7.5	334.31250	4.17
2019	11	30	8	30	334	8.5	334.35417	5.87
2019	11	30	9	30	334	9.5	334.39583	8.70
2019	11	30	10	30	334	10.5	334.43750	9.10
2019	11	30	11	30	334	11.5	334.47917	9.76
2019	11	30	12	30	334	12.5	334.52083	9.90
2019	11	30	13	30	334	13.5	334.56250	10.45
2019	11	30	14	30	334	14.5	334.60417	10.26
2019	11	30	15	30	334	15.5	334.64583	9.87
2019	11	30	16	30	334	16.5	334.68750	10.34
2019	11	30	17	30	334	17.5	334.72917	8.71
2019	11	30	18	30	334	18.5	334.77083	8.54
2019	11	30	19	30	334	19.5	334.81250	8.77
2019	11	30	20	30	334	20.5	334.85417	9.04
2019	11	30	21	30	334	21.5	334.89583	8.06
2019	11	30	22	30	334	22.5	334.93750	8.58
2019	11	30	23	30	334	23.5	334.97917	9.22
2019	12	1	0	30	335	0.5	335.02083	9.82
2019	12	1	1	30	335	1.5	335.06250	-9999.00
2019	12	1	2	30	335	2.5	335.10417	-9999.00
2019	12	1	3	30	335	3.5	335.14583	-9999.00
2019	12	1	4	30	335	4.5	335.18750	-9999.00
2019	12	1	5	30	335	5.5	335.22917	-9999.00
2019	12	1	6	30	335	6.5	335.27083	-9999.00
2019	12	1	7	30	335	7.5	335.31250	-9999.00
2019	12	1	8	30	335	8.5	335.35417	-9999.00
2019	12	1	9	30	335	9.5	335.39583	-9999.00
2019	12	1	10	30	335	10.5	335.43750	-9999.00
2019	12	1	11	30	335	11.5	335.47917	-9999.00
2019	12	1	12	30	335	12.5	335.52083	-9999.00
2019	12	1	13	30	335	13.5	335.56250	-9999.00
2019	12	1	14	30	335	14.5	335.60417	-9999.00
2019	12	1	15	30	335	15.5	335.64583	-9999.00
2019	12	1	16	30	335	16.5	335.68750	-9999.00
2019	12	1	17	30	335	17.5	335.72917	-9999.00
2019	12	1	18	30	335	18.5	335.77083	-9999.00
2019	12	1	19	30	335	19.5	335.81250	-9999.00
2019	12	1	20	30	335	20.5	335.85417	-9999.00
2019	12	1	21	30	335	21.5	335.89583	-9999.00
2019	12	1	22	30	335	22.5	335.93750	-9999.00
2019	12	1	23	30	335	23.5	335.97917	-9999.00
2019	12	2	0	30	336	0.5	336.02083	-9999.00
2019	12	2	1	30	336	1.5	336.06250	-9999.00
2019	12	2	2	30	336	2.5	336.10417	12.69
2019	12	2	3	30	336	3.5	336.14583	13.12
2019	12	2	4	30	336	4.5	336.18750	13.26
2019	12	2	5	30	336	5.5	336.22917	13.10
2019	12	2	6	30	336	6.5	336.27083	12.84
2019	12	2	7	30	336	7.5	336.31250	12.96
2019	12	2	8	30	336	8.5	336.35417	13.18
2019	12	2	9	30	336	9.5	336.39583	12.95
2019	12	2	10	30	336	10.5	336.43750	12.96
2019	12	2	11	30	336	11.5	336.47917	12.99
2019	12	2	12	30	336	12.5	336.52083	13.36
2019	12	2	13	30	336	13.5	336.56250	13.56
2019	12	2	14	30	336	14.5	336.60417	13.96
2019	12	2	15	30	336	15.5	336.64583	13.91
2019	12	2	16	30	336	16.5	336.68750	13.64
2019	12	2	17	30	336	17.5	336.72917	13.26
2019	12	2	18	30	336	18.5	336.77083	12.93
2019	12	2	19	30	336	19.5	336.81250	12.34
2019	12	2	20	30	336	20.5	336.85417	12.19
2019	12	2	21	30	336	21.5	336.89583	11.77
2019	12	2	22	30	336	22.5	336.93750	12.49
2019	12	2	23	30	336	23.5	336.97917	12.21
2019	12	3	0	30	337	0.5	337.02083	12.04
2019	12	3	1	30	337	1.5	337.06250	11.96
2019	12	3	2	30	337	2.5	337.10417	12.09
2019	12	3	3	30	337	3.5	337.14583	12.05
2019	12	3	4	30	337	4.5	337.18750	12.06
2019	12	3	5	30	337	5.5	337.22917	11.48
2019	12	3	6	30	337	6.5	337.27083	10.93
2019	12	3	7	30	337	7.5	337.31250	10.89
2019	12	3	8	30	337	8.5	337.35417	10.92
2019	12	3	9	30	337	9.5	337.39583	10.96
2019	12	3	10	30	337	10.5	337.43750	11.49
2019	12	3	11	30	337	11.5	337.47917	11.79
2019	12	3	12	30	337	12.5	337.52083	12.00
2019	12	3	13	30	337	13.5	337.56250	12.69
2019	12	3	14	30	337	14.5	337.60417	13.07
2019	12	3	15	30	337	15.5	337.64583	13.19
2019	12	3	16	30	337	16.5	337.68750	12.78
2019	12	3	17	30	337	17.5	337.72917	11.70
2019	12	3	18	30	337	18.5	337.77083	11.03
2019	12	3	19	30	337	19.5	337.81250	10.80
2019	12	3	20	30	337	20.5	337.85417	11.13
2019	12	3	21	30	337	21.5	337.89583	11.04
2019	12	3	22	30	337	22.5	337.93750	10.59
2019	12	3	23	30	337	23.5	337.97917	10.88
2019	12	4	0	30	338	0.5	338.02083	11.15
2019	12	4	1	30	338	1.5	338.06250	11.35
2019	12	4	2	30	338	2.5	338.10417	11.16
2019	12	4	3	30	338	3.5	338.14583	10.92
2019	12	4	4	30	338	4.5	338.18750	10.76
2019	12	4	5	30	338	5.5	338.22917	10.75
2019	12	4	6	30	338	6.5	338.27083	10.75
2019	12	4	7	30	338	7.5	338.31250	10.83
2019	12	4	8	30	338	8.5	338.35417	11.00
2019	12	4	9	30	338	9.5	338.39583	11.95
2019	12	4	10	30	338	10.5	338.43750	12.51
2019	12	4	11	30	338	11.5	338.47917	13.30
2019	12	4	12	30	338	12.5	338.52083	13.52
2019	12	4	13	30	338	13.5	338.56250	13.18
2019	12	4	14	30	338	14.5	338.60417	13.33
2019	12	4	15	30	338	15.5	338.64583	13.18
2019	12	4	16	30	338	16.5	338.68750	13.08
2019	12	4	17	30	338	17.5	338.72917	12.86
2019	12	4	18	30	338	18.5	338.77083	12.86
2019	12	4	19	30	338	19.5	338.81250	13.09
2019	12	4	20	30	338	20.5	338.85417	13.40
2019	12	4	21	30	338	21.5	338.89583	12.53
2019	12	4	22	30	338	22.5	338.93750	12.22
2019	12	4	23	30	338	23.5	338.97917	12.21
2019	12	5	0	30	339	0.5	339.02083	12.52
2019	12	5	1	30	339	1.5	339.06250	12.45
2019	12	5	2	30	339	2.5	339.10417	12.38
2019	12	5	3	30	339	3.5	339.14583	12.19
2019	12	5	4	30	339	4.5	339.18750	-9999.00
2019	12	5	5	30	339	5.5	339.22917	-9999.00
2019	12	5	6	30	339	6.5	339.27083	-9999.00
2019	12	5	7	30	339	7.5	339.31250	-9999.00
2019	12	5	8	30	339	8.5	339.35417	10.78
2019	12	5	9	30	339	9.5	339.39583	13.07
2019	12	5	10	30	339	10.5	339.43750	14.80
2019	12	5	11	30	339	11.5	339.47917	15.66
2019	12	5	12	30	339	12.5	339.52083	16.85
2019	12	5	13	30	339	13.5	339.56250	17.26
2019	12	5	14	30	339	14.5	339.60417	17.59
2019	12	5	15	30	339	15.5	339.64583	17.13
2019	12	5	16	30	339	16.5	339.68750	15.43
2019	12	5	17	30	339	17.5	339.72917	13.24
2019	12	5	18	30	339	18.5	339.77083	11.67
2019	12	5	19	30	339	19.5	339.81250	10.40
2019	12	5	20	30	339	20.5	339.85417	9.78
2019	12	5	21	30	339	21.5	339.89583	-9999.00
2019	12	5	22	30	339	22.5	339.93750	-9999.00
2019	12	5	23	30	339	23.5	339.97917	-9999.00
2019	12	6	0	30	340	0.5	340.02083	-9999.00
2019	12	6	1	30	340	1.5	340.06250	-9999.00
2019	12	6	2	30	340	2.5	340.10417	-9999.00
2019	12	6	3	30	340	3.5	340.14583	-9999.00
2019	12	6	4	30	340	4.5	340.18750	-9999.00
2019	12	6	5	30	340	5.5	340.22917	-9999.00
2019	12	6	6	30	340	6.5	340.27083	-9999.00
2019	12	6	7	30	340	7.5	340.31250	-9999.00
2019	12	6	8	30	340	8.5	340.35417	11.00
2019	12	6	9	30	340	9.5	340.39583	14.54
2019	12	6	10	30	340	10.5	340.43750	16.43
2019	12	6	11	30	340	11.5	340.47917	17.84
2019	12	6	12	30	340	12.5	340.52083	18.68
2019	12	6	13	30	340	13.5	340.56250	19.22
2019	12	6	14	30	340	14.5	340.60417	19.27
2019	12	6	15	30	340	15.5	340.64583	18.94
2019	12	6	16	30	340	16.5	340.68750	17.97
2019	12	6	17	30	340	17.5	340.72917	17.10
2019	12	6	18	30	340	18.5	340.77083	16.93
2019	12	6	19	30	340	19.5	340.81250	16.89
2019	12	6	20	30	340	20.5	340.85417	16.21
2019	12	6	21	30	340	21.5	340.89583	14.76
2019	12	6	22	30	340	22.5	340.93750	14.14
2019	12	6	23	30	340	23.5	340.97917	13.92
2019	12	7	0	30	341	0.5	341.02083	14.17
2019	12	7	1	30	341	1.5	341.06250	14.10
2019	12	7	2	30	341	2.5	341.10417	14.07
2019	12	7	3	30	341	3.5	341.14583	13.60
2019	12	7	4	30	341	4.5	341.18750	13.12
2019	12	7	5	30	341	5.5	341.22917	13.73
2019	12	7	6	30	341	6.5	341.27083	14.17
2019	12	7	7	30	341	7.5	341.31250	14.82
2019	12	7	8	30	341	8.5	341.35417	15.30
2019	12	7	9	30	341	9.5	341.39583	15.97
2019	12	7	10	30	341	10.5	341.43750	16.83
2019	12	7	11	30	341	11.5	341.47917	17.54
2019	12	7	12	30	341	12.5	341.52083	18.01
2019	12	7	13	30	341	13.5	341.56250	18.32
2019	12	7	14	30	341	14.5	341.60417	18.41
2019	12	7	15	30	341	15.5	341.64583	17.94
2019	12	7	16	30	341	16.5	341.68750	16.38
2019	12	7	17	30	341	17.5	341.72917	15.93
2019	12	7	18	30	341	18.5	341.77083	14.43
2019	12	7	19	30	341	19.5	341.81250	15.56
2019	12	7	20	30	341	20.5	341.85417	15.48
2019	12	7	21	30	341	21.5	341.89583	13.95
2019	12	7	22	30	341	22.5	341.93750	13.88
2019	12	7	23	30	341	23.5	341.97917	14.03
2019	12	8	0	30	342	0.5	342.02083	14.13
2019	12	8	1	30	342	1.5	342.06250	14.09
2019	12	8	2	30	342	2.5	342.10417	14.29
2019	12	8	3	30	342	3.5	342.14583	13.65
2019	12	8	4	30	342	4.5	342.18750	13.20
2019	12	8	5	30	342	5.5	342.22917	13.18
2019	12	8	6	30	342	6.5	342.27083	12.95
2019	12	8	7	30	342	7.5	342.31250	13.08
2019	12	8	8	30	342	8.5	342.35417	13.50
2019	12	8	9	30	342	9.5	342.39583	14.03
2019	12	8	10	30	342	10.5	342.43750	14.62
2019	12	8	11	30	342	11.5	342.47917	14.90
2019	12	8	12	30	342	12.5	342.52083	15.40
2019	12	8	13	30	342	13.5	342.56250	15.85
2019	12	8	14	30	342	14.5	342.60417	16.04
2019	12	8	15	30	342	15.5	342.64583	16.05
2019	12	8	16	30	342	16.5	342.68750	15.38
2019	12	8	17	30	342	17.5	342.72917	13.38
2019	12	8	18	30	342	18.5	342.77083	12.11
2019	12	8	19	30	342	19.5	342.81250	-9999.00
2019	12	8	20	30	342	20.5	342.85417	-9999.00
2019	12	8	21	30	342	21.5	342.89583	-9999.00
2019	12	8	22	30	342	22.5	342.93750	-9999.00
2019	12	8	23	30	342	23.5	342.97917	9.12
2019	12	9	0	30	343	0.5	343.02083	10.05
2019	12	9	1	30	343	1.5	343.06250	10.35
2019	12	9	2	30	343	2.5	343.10417	9.97
2019	12	9	3	30	343	3.5	343.14583	9.38
2019	12	9	4	30	343	4.5	343.18750	9.63
2019	12	9	5	30	343	5.5	343.22917	9.48
2019	12	9	6	30	343	6.5	343.27083	9.35
2019	12	9	7	30	343	7.5	343.31250	8.86
2019	12	9	8	30	343	8.5	343.35417	9.25
2019	12	9	9	30	343	9.5	343.39583	9.53
2019	12	9	10	30	343	10.5	343.43750	10.20
2019	12	9	11	30	343	11.5	343.47917	11.09
2019	12	9	12	30	343	12.5	343.52083	12.61
2019	12	9	13	30	343	13.5	343.56250	13.67
2019	12	9	14	30	343	14.5	343.60417	14.48
2019	12	9	15	30	343	15.5	343.64583	14.54
2019	12	9	16	30	343	16.5	343.68750	13.56
2019	12	9	17	30	343	17.5	343.72917	10.67
2019	12	9	18	30	343	18.5	343.77083	9.10
2019	12	9	19	30	343	19.5	343.81250	8.55
2019	12	9	20	30	343	20.5	343.85417	-9999.00
2019	12	9	21	30	343	21.5	343.89583	-9999.00
2019	12	9	22	30	343	22.5	343.93750	-9999.00
2019	12	9	23	30	343	23.5	343.97917	-9999.00
2019	12	10	0	30	344	0.5	344.02083	-9999.00
2019	12	10	1	30	344	1.5	344.06250	-9999.00
2019	12	10	2	30	344	2.5	344.10417	-9999.00
2019	12	10	3	30	344	3.5	344.14583	-9999.00
2019	12	10	4	30	344	4.5	344.18750	-9999.00
2019	12	10	5	30	344	5.5	344.22917	-9999.00
2019	12	10	6	30	344	6.5	344.27083	-9999.00
2019	12	10	7	30	344	7.5	344.31250	-9999.00
2019	12	10	8	30	344	8.5	344.35417	-9999.00
2019	12	10	9	30	344	9.5	344.39583	10.02
2019	12	10	10	30	344	10.5	344.43750	11.91
2019	12	10	11	30	344	11.5	344.47917	12.52
2019	12	10	12	30	344	12.5	344.52083	12.81
2019	12	10	13	30	344	13.5	344.56250	12.95
2019	12	10	14	30	344	14.5	344.60417	13.08
2019	12	10	15	30	344	15.5	344.64583	12.69
2019	12	10	16	30	344	16.5	344.68750	12.01
2019	12	10	17	30	344	17.5	344.72917	11.27
2019	12	10	18	30	344	18.5	344.77083	11.23
2019	12	10	19	30	344	19.5	344.81250	11.05
2019	12	10	20	30	344	20.5	344.85417	10.96
2019	12	10	21	30	344	21.5	344.89583	10.73
2019	12	10	22	30	344	22.5	344.93750	10.86
2019	12	10	23	30	344	23.5	344.97917	11.02
2019	12	11	0	30	345	0.5	345.02083	10.65
2019	12	11	1	30	345	1.5	345.06250	10.31
2019	12	11	2	30	345	2.5	345.10417	10.58
2019	12	11	3	30	345	3.5	345.14583	10.37
2019	12	11	4	30	345	4.5	345.18750	-9999.00
2019	12	11	5	30	345	5.5	345.22917	-9999.00
2019	12	11	6	30	345	6.5	345.27083	-9999.00
2019	12	11	7	30	345	7.5	345.31250	-9999.00
2019	12	11	8	30	345	8.5	345.35417	9.61
2019	12	11	9	30	345	9.5	345.39583	11.19
2019	12	11	10	30	345	10.5	345.43750	12.54
2019	12	11	11	30	345	11.5	345.47917	13.46
2019	12	11	12	30	345	12.5	345.52083	13.79
2019	12	11	13	30	345	13.5	345.56250	14.34
2019	12	11	14	30	345	14.5	345.60417	14.35
2019	12	11	15	30	345	15.5	345.64583	13.52
2019	12	11	16	30	345	16.5	345.68750	13.15
2019	12	11	17	30	345	17.5	345.72917	12.92
2019	12	11	18	30	345	18.5	345.77083	12.59
2019	12	11	19	30	345	19.5	345.81250	12.29
2019	12	11	20	30	345	20.5	345.85417	12.30
2019	12	11	21	30	345	21.5	345.89583	12.25
2019	12	11	22	30	345	22.5	345.93750	12.01
2019	12	11	23	30	345	23.5	345.97917	11.83
2019	12	12	0	30	346	0.5	346.02083	12.38
2019	12	12	1	30	346	1.5	346.06250	13.35
2019	12	12	2	30	346	2.5	346.10417	13.68
2019	12	12	3	30	346	3.5	346.14583	13.95
2019	12	12	4	30	346	4.5	346.18750	13.80
2019	12	12	5	30	346	5.5	346.22917	13.52
2019	12	12	6	30	346	6.5	346.27083	13.33
2019	12	12	7	30	346	7.5	346.31250	13.28
2019	12	12	8	30	346	8.5	346.35417	13.70
2019	12	12	9	30	346	9.5	346.39583	14.25
2019	12	12	10	30	346	10.5	346.43750	14.98
2019	12	12	11	30	346	11.5	346.47917	16.54
2019	12	12	12	30	346	12.5	346.52083	17.73
2019	12	12	13	30	346	13.5	346.56250	18.41
2019	12	12	14	30	346	14.5	346.60417	18.95
2019	12	12	15	30	346	15.5	346.64583	18.61
2019	12	12	16	30	346	16.5	346.68750	17.84
2019	12	12	17	30	346	17.5	346.72917	16.73
2019	12	12	18	30	346	18.5	346.77083	15.99
2019	12	12	19	30	346	19.5	346.81250	14.98
2019	12	12	20	30	346	20.5	346.85417	14.04
2019	12	12	21	30	346	21.5	346.89583	13.30
2019	12	12	22	30	346	22.5	346.93750	13.16
2019	12	12	23	30	346	23.5	346.97917	14.08
2019	12	13	0	30	347	0.5	347.02083	14.55
2019	12	13	1	30	347	1.5	347.06250	14.32
2019	12	13	2	30	347	2.5	347.10417	14.51
2019	12	13	3	30	347	3.5	347.14583	13.99
2019	12	13	4	30	347	4.5	347.18750	13.43
2019	12	13	5	30	347	5.5	347.22917	13.25
2019	12	13	6	30	347	6.5	347.27083	13.34
2019	12	13	7	30	347	7.5	347.31250	13.33
2019	12	13	8	30	347	8.5	347.35417	13.52
2019	12	13	9	30	347	9.5	347.39583	14.05
2019	12	13	10	30	347	10.5	347.43750	14.58
2019	12	13	11	30	347	11.5	347.47917	14.72
2019	12	13	12	30	347	12.5	347.52083	14.90
2019	12	13	13	30	347	13.5	347.56250	14.99
2019	12	13	14	30	347	14.5	347.60417	14.85
2019	12	13	15	30	347	15.5	347.64583	14.57
2019	12	13	16	30	347	16.5	347.68750	14.12
2019	12	13	17	30	347	17.5	347.72917	14.10
2019	12	13	18	30	347	18.5	347.77083	13.93
2019	12	13	19	30	347	19.5	347.81250	13.84
2019	12	13	20	30	347	20.5	347.85417	13.56
2019	12	13	21	30	347	21.5	347.89583	13.00
2019	12	13	22	30	347	22.5	347.93750	12.90
2019	12	13	23	30	347	23.5	347.97917	13.07
2019	12	14	0	30	348	0.5	348.02083	13.04
2019	12	14	1	30	348	1.5	348.06250	12.70
2019	12	14	2	30	348	2.5	348.10417	12.20
2019	12	14	3	30	348	3.5	348.14583	11.85
2019	12	14	4	30	348	4.5	348.18750	11.13
2019	12	14	5	30	348	5.5	348.22917	9.92
2019	12	14	6	30	348	6.5	348.27083	10.10
2019	12	14	7	30	348	7.5	348.31250	10.63
2019	12	14	8	30	348	8.5	348.35417	10.79
2019	12	14	9	30	348	9.5	348.39583	11.09
2019	12	14	10	30	348	10.5	348.43750	11.49
2019	12	14	11	30	348	11.5	348.47917	12.03
2019	12	14	12	30	348	12.5	348.52083	12.91
2019	12	14	13	30	348	13.5	348.56250	13.58
2019	12	14	14	30	348	14.5	348.60417	13.82
2019	12	14	15	30	348	15.5	348.64583	13.63
2019	12	14	16	30	348	16.5	348.68750	12.56
2019	12	14	17	30	348	17.5	348.72917	11.76
2019	12	14	18	30	348	18.5	348.77083	11.26
2019	12	14	19	30	348	19.5	348.81250	11.09
2019	12	14	20	30	348	20.5	348.85417	10.47
2019	12	14	21	30	348	21.5	348.89583	9.60
2019	12	14	22	30	348	22.5	348.93750	8.75
2019	12	14	23	30	348	23.5	348.97917	7.50
2019	12	15	0	30	349	0.5	349.02083	-9999.00
2019	12	15	1	30	349	1.5	349.06250	-9999.00
2019	12	15	2	30	349	2.5	349.10417	-9999.00
2019	12	15	3	30	349	3.5	349.14583	-9999.00
2019	12	15	4	30	349	4.5	349.18750	-9999.00
2019	12	15	5	30	349	5.5	349.22917	-9999.00
2019	12	15	6	30	349	6.5	349.27083	-9999.00
2019	12	15	7	30	349	7.5	349.31250	-9999.00
2019	12	15	8	30	349	8.5	349.35417	4.68
2019	12	15	9	30	349	9.5	349.39583	7.50
2019	12	15	10	30	349	10.5	349.43750	9.60
2019	12	15	11	30	349	11.5	349.47917	11.10
2019	12	15	12	30	349	12.5	349.52083	11.99
2019	12	15	13	30	349	13.5	349.56250	12.52
2019	12	15	14	30	349	14.5	349.60417	12.64
2019	12	15	15	30	349	15.5	349.64583	12.43
2019	12	15	16	30	349	16.5	349.68750	10.96
2019	12	15	17	30	349	17.5	349.72917	8.83
2019	12	15	18	30	349	18.5	349.77083	7.99
2019	12	15	19	30	349	19.5	349.81250	7.56
2019	12	15	20	30	349	20.5	349.85417	6.19
2019	12	15	21	30	349	21.5	349.89583	5.05
2019	12	15	22	30	349	22.5	349.93750	-9999.00
2019	12	15	23	30	349	23.5	349.97917	-9999.00
2019	12	16	0	30	350	0.5	350.02083	-9999.00
2019	12	16	1	30	350	1.5	350.06250	-9999.00
2019	12	16	2	30	350	2.5	350.10417	-9999.00
2019	12	16	3	30	350	3.5	350.14583	-9999.00
2019	12	16	4	30	350	4.5	350.18750	-9999.00
2019	12	16	5	30	350	5.5	350.22917	-9999.00
2019	12	16	6	30	350	6.5	350.27083	-9999.00
2019	12	16	7	30	350	7.5	350.31250	-9999.00
2019	12	16	8	30	350	8.5	350.35417	1.93
2019	12	16	9	30	350	9.5	350.39583	5.26
2019	12	16	10	30	350	10.5	350.43750	7.71
2019	12	16	11	30	350	11.5	350.47917	9.61
2019	12	16	12	30	350	12.5	350.52083	10.50
2019	12	16	13	30	350	13.5	350.56250	11.32
2019	12	16	14	30	350	14.5	350.60417	11.65
2019	12	16	15	30	350	15.5	350.64583	11.73
2019	12	16	16	30	350	16.5	350.68750	11.16
2019	12	16	17	30	350	17.5	350.72917	7.97
2019	12	16	18	30	350	18.5	350.77083	5.89
2019	12	16	19	30	350	19.5	350.81250	5.18
2019	12	16	20	30	350	20.5	350.85417	5.03
2019	12	16	21	30	350	21.5	350.89583	4.66
2019	12	16	22	30	350	22.5	350.93750	-9999.00
2019	12	16	23	30	350	23.5	350.97917	-9999.00
2019	12	17	0	30	351	0.5	351.02083	-9999.00
2019	12	17	1	30	351	1.5	351.06250	-9999.00
2019	12	17	2	30	351	2.5	351.10417	3.58
2019	12	17	3	30	351	3.5	351.14583	3.13
2019	12	17	4	30	351	4.5	351.18750	2.93
2019	12	17	5	30	351	5.5	351.22917	3.54
2019	12	17	6	30	351	6.5	351.27083	3.39
2019	12	17	7	30	351	7.5	351.31250	3.33
2019	12	17	8	30	351	8.5	351.35417	4.11
2019	12	17	9	30	351	9.5	351.39583	5.89
2019	12	17	10	30	351	10.5	351.43750	7.31
2019	12	17	11	30	351	11.5	351.47917	10.34
2019	12	17	12	30	351	12.5	351.52083	12.38
2019	12	17	13	30	351	13.5	351.56250	13.71
2019	12	17	14	30	351	14.5	351.60417	13.72
2019	12	17	15	30	351	15.5	351.64583	13.24
2019	12	17	16	30	351	16.5	351.68750	12.00
2019	12	17	17	30	351	17.5	351.72917	9.29
2019	12	17	18	30	351	18.5	351.77083	7.30
2019	12	17	19	30	351	19.5	351.81250	6.40
2019	12	17	20	30	351	20.5	351.85417	4.73
2019	12	17	21	30	351	21.5	351.89583	3.79
2019	12	17	22	30	351	22.5	351.93750	3.92
2019	12	17	23	30	351	23.5	351.97917	4.71
2019	12	18	0	30	352	0.5	352.02083	5.72
2019	12	18	1	30	352	1.5	352.06250	6.30
2019	12	18	2	30	352	2.5	352.10417	8.11
2019	12	18	3	30	352	3.5	352.14583	12.44
2019	12	18	4	30	352	4.5	352.18750	11.65
2019	12	18	5	30	352	5.5	352.22917	10.21
2019	12	18	6	30	352	6.5	352.27083	10.44
2019	12	18	7	30	352	7.5	352.31250	10.72
2019	12	18	8	30	352	8.5	352.35417	10.36
2019	12	18	9	30	352	9.5	352.39583	10.18
2019	12	18	10	30	352	10.5	352.43750	11.08
2019	12	18	11	30	352	11.5	352.47917	12.56
2019	12	18	12	30	352	12.5	352.52083	14.07
2019	12	18	13	30	352	13.5	352.56250	14.93
2019	12	18	14	30	352	14.5	352.60417	15.25
2019	12	18	15	30	352	15.5	352.64583	14.74
2019	12	18	16	30	352	16.5	352.68750	13.95
2019	12	18	17	30	352	17.5	352.72917	12.74
2019	12	18	18	30	352	18.5	352.77083	12.32
2019	12	18	19	30	352	19.5	352.81250	12.32
2019	12	18	20	30	352	20.5	352.85417	12.37
2019	12	18	21	30	352	21.5	352.89583	11.97
2019	12	18	22	30	352	22.5	352.93750	11.79
2019	12	18	23	30	352	23.5	352.97917	11.33
2019	12	19	0	30	353	0.5	353.02083	10.52
2019	12	19	1	30	353	1.5	353.06250	10.00
2019	12	19	2	30	353	2.5	353.10417	9.64
2019	12	19	3	30	353	3.5	353.14583	9.35
2019	12	19	4	30	353	4.5	353.18750	8.98
2019	12	19	5	30	353	5.5	353.22917	8.92
2019	12	19	6	30	353	6.5	353.27083	8.87
2019	12	19	7	30	353	7.5	353.31250	8.71
2019	12	19	8	30	353	8.5	353.35417	9.31
2019	12	19	9	30	353	9.5	353.39583	9.78
2019	12	19	10	30	353	10.5	353.43750	11.01
2019	12	19	11	30	353	11.5	353.47917	12.49
2019	12	19	12	30	353	12.5	353.52083	13.70
2019	12	19	13	30	353	13.5	353.56250	14.48
2019	12	19	14	30	353	14.5	353.60417	14.50
2019	12	19	15	30	353	15.5	353.64583	13.97
2019	12	19	16	30	353	16.5	353.68750	12.73
2019	12	19	17	30	353	17.5	353.72917	-9999.00
2019	12	19	18	30	353	18.5	353.77083	-9999.00
2019	12	19	19	30	353	19.5	353.81250	-9999.00
2019	12	19	20	30	353	20.5	353.85417	-9999.00
2019	12	19	21	30	353	21.5	353.89583	-9999.00
2019	12	19	22	30	353	22.5	353.93750	-9999.00
2019	12	19	23	30	353	23.5	353.97917	6.93
2019	12	20	0	30	354	0.5	354.02083	6.88
